G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,WLS,INN2_teampit,BF,AB_pit,HIT_pit,H2_pit,H3_pit,HR_pit,SB_pit,BB_pit,KK_pit,GD_pit,R,ER_teampit,WLS_changed,INN2_sp,ER_sp,AB_bat,RBI,RUN,HIT_bat,H2_bat,H3_bat,HR_bat,SB_bat,BB_bat,KK_bat,GD_bat,ERR,LOB,ERA,AVG_bat,AVG_pit,OPS_bat,OPS_pit,wOBA_bat,wOBA_pit,FIP,WHIP,ISO,PE,3hal
20160723NCHT0,20160723,NC,HT,T,W,27,116,29,3,0,0,0,0,2,6,1,0,0,1,21,0,34,4,5,11,2,0,0,1,10,5,2,0,13,0.0,0.3235294117647059,0.10344827586206896,1.0,0.27586206896551724,0.39659090909090905,0.13064516129032258,2.3333333333333335,0.5555555555555556,0.058823529411764705,1.0,5
20160724NCHT0,20160724,NC,HT,T,W,27,163,38,10,2,0,0,0,2,16,0,2,2,1,13,1,34,7,8,10,2,1,4,0,8,5,1,1,9,2.0,0.29411764705882354,0.2631578947368421,1.2941176470588236,0.631578947368421,0.49404761904761907,0.27599999999999997,0.11111111111111116,1.3333333333333333,0.47058823529411764,0.9411764705882353,6
20160726NCSS0,20160726,NC,SS,T,W,27,164,37,12,2,0,1,0,4,10,0,4,4,1,14,4,34,4,5,8,2,0,2,0,5,5,0,1,9,4.0,0.23529411764705882,0.32432432432432434,0.8529411764705882,0.8918918918918919,0.3525641025641026,0.3758536585365853,3.5555555555555554,1.7777777777777777,0.23529411764705882,0.6097560975609756,6
20160727NCSS0,20160727,NC,SS,T,L,24,151,33,10,1,0,3,0,6,4,0,10,9,0,3,4,36,6,6,10,0,0,3,0,2,8,1,1,5,10.125,0.2777777777777778,0.30303030303030304,0.8611111111111112,1.0909090909090908,0.36605263157894735,0.4371794871794872,9.125,2.0,0.25,0.2647058823529412,6
20160728NCSS0,20160728,NC,SS,T,W,27,158,32,9,1,0,0,1,5,8,0,5,5,1,3,3,34,9,9,11,2,0,1,5,9,7,2,1,9,5.0,0.3235294117647059,0.28125,1.0588235294117647,0.75,0.41790697674418603,0.32,2.888888888888889,1.5555555555555556,0.14705882352941177,0.7641509433962265,5
20160729LGNC0,20160729,NC,LG,B,L,27,133,32,8,1,0,0,0,2,7,1,2,2,0,21,0,29,0,1,5,1,0,0,1,8,7,0,0,10,2.0,0.1724137931034483,0.25,0.6551724137931034,0.59375,0.2797297297297297,0.26117647058823534,2.111111111111111,1.1111111111111112,0.034482758620689655,0.2,6
20160730LGNC0,20160730,NC,LG,B,L,27,165,39,14,3,0,1,1,6,7,1,13,8,0,15,5,39,4,5,13,2,0,1,1,1,4,1,4,8,8.0,0.3333333333333333,0.358974358974359,0.8205128205128205,1.0256410256410255,0.35574999999999996,0.4211111111111111,4.888888888888889,2.2222222222222223,0.1282051282051282,0.12886597938144329,7
20160731LGNC0,20160731,NC,LG,B,W,27,161,37,10,2,0,0,0,4,5,0,8,8,1,9,7,33,9,10,8,1,0,2,0,11,9,2,1,7,8.0,0.24242424242424243,0.2702702702702703,1.0303030303030303,0.7027027027027027,0.3979545454545454,0.3029268292682926,3.2222222222222223,1.5555555555555556,0.21212121212121213,0.6097560975609756,7
20160804KTNC0,20160804,NC,KT,B,W,27,167,31,4,0,0,0,0,6,11,0,2,2,1,15,1,36,9,9,12,2,1,2,0,3,7,0,0,6,2.0,0.3333333333333333,0.12903225806451613,1.0277777777777777,0.45161290322580644,0.42717948717948717,0.2081081081081081,2.5555555555555554,1.1111111111111112,0.2777777777777778,0.9529411764705882,7
20160805NCHH0,20160805,NC,HH,T,L,24,173,42,19,5,1,1,1,5,5,0,14,13,0,1,6,35,4,4,9,0,0,0,0,5,6,0,1,9,14.625,0.2571428571428571,0.4523809523809524,0.6571428571428571,1.2619047619047619,0.2865,0.5148936170212766,5.25,3.0,0.0,0.07547169811320754,7
20160806NCHH0,20160806,NC,HH,T,W,27,139,33,7,3,0,0,0,2,6,0,3,3,1,17,1,40,11,11,16,3,0,2,1,3,4,0,0,7,3.0,0.4,0.21212121212121213,1.1,0.5757575757575758,0.462093023255814,0.25,2.3333333333333335,1.0,0.225,0.9307692307692308,6
20160807NCHH0,20160807,NC,HH,T,L,24,144,40,12,2,0,1,1,3,9,1,8,5,0,15,2,35,3,3,10,0,0,1,1,5,6,1,5,11,5.625,0.2857142857142857,0.3,0.8,0.8,0.33899999999999997,0.34232558139534885,3.5,1.875,0.08571428571428572,0.1232876712328767,5
20160809LTNC0,20160809,NC,LT,B,W,27,148,32,6,1,0,0,0,4,7,1,0,0,1,18,0,36,13,13,12,3,0,3,0,8,6,0,0,7,0.0,0.3333333333333333,0.1875,1.2222222222222223,0.53125,0.47659090909090907,0.23555555555555557,2.7777777777777777,1.1111111111111112,0.3333333333333333,1.0,6
20160810LTNC0,20160810,NC,LT,B,W,30,174,42,13,1,0,0,3,6,6,1,5,5,1,13,1,36,7,7,10,3,0,3,1,3,10,1,1,6,4.5,0.2777777777777778,0.30952380952380953,0.9722222222222222,0.7857142857142857,0.4035897435897436,0.33520833333333333,3.6,1.9,0.3333333333333333,0.6621621621621622,6
20160811NCLG0,20160811,NC,LG,T,L,24,130,31,9,0,1,1,1,3,4,2,4,2,0,15,2,37,2,2,11,1,0,0,1,3,9,2,2,11,2.25,0.2972972972972973,0.2903225806451613,0.7027027027027027,0.8387096774193549,0.306,0.3535294117647059,4.75,1.5,0.02702702702702703,0.2,6
20160812NCLG0,20160812,NC,LG,T,L,25,159,30,7,1,0,1,0,7,3,0,6,5,0,8,2,37,4,5,8,2,0,1,0,8,8,0,1,12,5.3999999999999995,0.21621621621621623,0.23333333333333334,0.7837837837837838,0.8333333333333334,0.3246666666666666,0.3418918918918919,6.359999999999999,1.68,0.13513513513513514,0.4098360655737705,6
20160813KTNC0,20160813,NC,KT,B,W,27,121,33,6,0,0,2,1,2,6,1,2,2,1,23,1,25,3,3,6,1,0,0,0,5,6,1,1,7,2.0,0.24,0.18181818181818182,0.72,0.6060606060606061,0.30566666666666664,0.2611428571428572,5.222222222222222,0.8888888888888888,0.04,0.6923076923076923,6
20160814KTNC0,20160814,NC,KT,B,L,27,166,40,13,2,0,1,1,4,6,0,6,6,0,15,4,33,5,5,8,0,0,2,1,6,10,1,0,7,6.0,0.24242424242424243,0.325,0.8484848484848485,0.875,0.3507692307692308,0.3704545454545455,4.444444444444445,1.8888888888888888,0.18181818181818182,0.4098360655737705,6
20160816SSNC0,20160816,NC,SS,B,L,27,197,40,14,4,0,0,1,8,10,1,12,11,0,9,4,35,4,5,9,0,0,0,0,4,8,1,3,7,11.0,0.2571428571428571,0.35,0.6285714285714286,1.0,0.27615384615384614,0.40625,3.4444444444444446,2.4444444444444446,0.0,0.14792899408284024,6
20160817SSNC0,20160817,NC,SS,B,W,27,153,31,9,2,0,0,0,9,7,4,5,5,1,15,1,35,9,9,13,2,0,0,2,3,3,1,0,6,5.0,0.37142857142857144,0.2903225806451613,0.8857142857142857,0.9354838709677419,0.3789473684210527,0.3745,4.444444444444445,2.0,0.05714285714285714,0.7641509433962265,5
20160818NCWO0,20160818,NC,WO,T,L,24,155,34,11,1,0,1,1,5,3,1,6,6,0,5,4,38,4,4,12,4,1,0,1,6,6,0,0,14,6.75,0.3157894736842105,0.3235294117647059,0.9473684210526315,0.9117647058823529,0.38795454545454544,0.3802564102564102,5.75,2.0,0.15789473684210525,0.3076923076923077,4
20160819NCWO0,20160819,NC,WO,T,W,27,108,31,7,0,0,0,0,1,3,1,0,0,1,24,0,39,7,7,14,1,0,0,3,5,7,0,0,11,0.0,0.358974358974359,0.22580645161290322,0.8717948717948718,0.4838709677419355,0.3702272727272727,0.21625,2.6666666666666665,0.8888888888888888,0.02564102564102564,1.0,6
20160820NCOB0,20160820,NC,OB,T,L,24,162,32,12,4,0,1,0,9,2,0,13,13,0,17,8,33,3,3,8,2,0,2,0,4,6,2,1,7,14.625,0.24242424242424243,0.375,0.8484848484848485,1.25,0.3529729729729729,0.4785365853658537,7.5,2.625,0.24242424242424243,0.05056179775280899,6
20160821NCOB0,20160821,NC,OB,T,W,27,166,37,9,1,0,1,1,3,7,0,4,4,1,15,4,38,9,9,15,4,0,3,0,8,8,2,1,12,4.0,0.39473684210526316,0.24324324324324326,1.3421052631578947,0.6756756756756757,0.5221739130434783,0.29175,3.888888888888889,1.3333333333333333,0.34210526315789475,0.8350515463917526,4
20160823HTNC0,20160823,NC,HT,B,W,27,147,33,6,0,0,0,0,3,8,0,1,0,1,17,0,34,12,12,12,2,0,3,2,6,7,0,2,5,0.0,0.35294117647058826,0.18181818181818182,1.2058823529411764,0.45454545454545453,0.48025,0.20583333333333334,2.2222222222222223,1.0,0.3235294117647059,0.993103448275862,6
20160824HTNC0,20160824,NC,HT,B,L,27,172,36,9,2,0,3,0,7,15,0,6,6,0,15,1,32,3,3,6,1,0,1,1,4,6,1,0,6,6.0,0.1875,0.25,0.625,1.0,0.26916666666666667,0.40069767441860465,6.333333333333334,1.7777777777777777,0.125,0.2,6
20160825NCHH0,20160825,NC,HH,T,W,27,104,31,5,0,0,1,0,1,7,1,1,1,1,24,1,40,13,13,15,1,0,2,3,3,9,1,0,4,1.0,0.375,0.16129032258064516,1.0,0.45161290322580644,0.42372093023255814,0.1984375,3.2222222222222223,0.6666666666666666,0.175,0.9941176470588236,7
20160826NCHH0,20160826,NC,HH,T,L,24,156,31,9,1,0,1,2,5,9,0,7,7,0,9,6,34,3,4,7,2,0,1,0,4,13,1,0,7,7.875,0.20588235294117646,0.2903225806451613,0.6764705882352942,0.8709677419354839,0.2884210526315789,0.3625,4.25,1.75,0.14705882352941177,0.24615384615384617,5
20160827WONC0,20160827,NC,WO,B,L,27,164,36,11,3,0,2,2,5,5,1,7,7,0,17,4,32,6,6,6,0,0,3,0,4,9,0,0,4,7.0,0.1875,0.3055555555555556,0.78125,1.0,0.32583333333333336,0.40975609756097564,6.444444444444445,1.7777777777777777,0.28125,0.4235294117647059,4
20160830NCKT0,20160830,NC,KT,T,W,27,158,34,9,1,0,0,0,3,10,0,3,2,1,14,2,36,5,5,12,2,0,2,1,5,10,1,1,9,2.0,0.3333333333333333,0.2647058823529412,1.0277777777777777,0.6470588235294118,0.4221951219512195,0.2827027027027027,1.7777777777777777,1.3333333333333333,0.2222222222222222,0.7352941176470589,5
20160831NCKT0,20160831,NC,KT,T,W,27,124,31,4,0,0,0,0,0,8,0,0,0,1,18,0,42,11,11,18,7,0,1,0,3,9,0,0,9,0.0,0.42857142857142855,0.12903225806451613,1.1666666666666667,0.25806451612903225,0.48800000000000004,0.11483870967741935,1.2222222222222223,0.4444444444444444,0.23809523809523808,1.0,7
20160901NCLT0,20160901,NC,LT,T,W,27,166,31,8,1,0,0,0,5,8,0,2,2,1,15,2,31,4,4,9,2,0,0,1,9,6,3,1,10,2.0,0.2903225806451613,0.25806451612903225,0.9354838709677419,0.7096774193548387,0.3745,0.30416666666666664,2.888888888888889,1.4444444444444444,0.06451612903225806,0.8,7
20160903SKNC0,20160903,NC,SK,B,L,33,175,43,11,3,0,2,1,5,10,0,10,10,0,8,3,44,5,7,14,2,0,1,0,6,10,3,0,10,8.181818181818182,0.3181818181818182,0.2558139534883721,0.8863636363636364,0.8372093023255814,0.3714,0.35000000000000003,4.909090909090909,1.4545454545454546,0.11363636363636363,0.3288590604026846,7
20160904SKNC0,20160904,NC,SK,B,L,27,151,39,13,3,1,3,1,5,6,0,9,9,0,6,5,33,4,4,7,1,0,0,0,4,10,1,0,6,9.0,0.21212121212121213,0.3333333333333333,0.5757575757575758,1.1538461538461537,0.2532432432432432,0.46636363636363637,7.666666666666667,2.0,0.030303030303030304,0.16494845360824742,7
20160906HHNC0,20160906,NC,HH,B,W,27,162,39,15,0,0,1,0,3,9,0,6,6,1,15,5,36,6,7,12,2,0,1,0,10,5,2,0,11,6.0,0.3333333333333333,0.38461538461538464,1.0833333333333333,0.9230769230769231,0.425,0.395952380952381,3.4444444444444446,2.0,0.1388888888888889,0.5764705882352941,7
20160907HHNC0,20160907,NC,HH,B,W,27,130,30,5,0,0,0,0,3,7,0,0,0,1,20,0,29,1,1,9,1,0,1,0,3,9,2,0,8,0.0,0.3103448275862069,0.16666666666666666,0.8620689655172413,0.43333333333333335,0.3646875,0.19757575757575757,2.4444444444444446,0.8888888888888888,0.13793103448275862,1.0,7
20160908NCHT0,20160908,NC,HT,T,L,24,147,31,10,1,0,3,1,4,5,2,7,7,0,17,4,34,3,4,11,0,0,1,3,6,9,2,0,10,7.875,0.3235294117647059,0.3225806451612903,0.9117647058823529,1.096774193548387,0.37849999999999995,0.44771428571428573,8.125,1.75,0.08823529411764706,0.24615384615384617,8
20160909NCHT0,20160909,NC,HT,T,W,27,162,39,14,0,0,2,1,4,3,3,7,7,1,15,5,35,8,8,11,3,0,2,0,4,9,0,1,7,7.0,0.3142857142857143,0.358974358974359,1.0,0.9743589743589743,0.41307692307692306,0.4102325581395349,6.555555555555555,2.0,0.2571428571428571,0.5663716814159292,6
20160910NCSS0,20160910,NC,SS,T,L,24,147,30,8,0,1,1,0,4,8,1,4,4,0,15,0,30,1,1,4,0,0,1,0,6,8,0,0,9,4.5,0.13333333333333333,0.26666666666666666,0.5666666666666667,0.8333333333333334,0.2475,0.34764705882352936,4.125,1.5,0.1,0.058823529411764705,8
20160911NCSS0,20160911,NC,SS,T,L,24,141,28,5,0,0,0,3,2,10,0,2,2,0,21,1,32,0,0,7,0,0,0,1,6,7,1,1,12,2.25,0.21875,0.17857142857142858,0.625,0.42857142857142855,0.2728947368421053,0.19433333333333333,1.25,0.875,0.0,0.0,8
20160913LGNC0,20160913,NC,LG,B,L,27,151,35,10,0,0,1,1,2,7,1,4,3,0,17,3,30,1,3,5,1,0,1,1,7,11,1,3,7,3.0,0.16666666666666666,0.2857142857142857,0.7,0.7142857142857143,0.2937837837837838,0.31054054054054053,3.5555555555555554,1.3333333333333333,0.13333333333333333,0.36,10
20160914LGNC0,20160914,NC,LG,B,W,27,183,34,8,1,0,1,0,7,9,0,4,4,1,18,2,36,8,8,14,3,1,1,0,3,6,1,0,9,4.0,0.3888888888888889,0.23529411764705882,1.0833333333333333,0.7941176470588235,0.4515384615384616,0.33024390243902435,4.777777777777778,1.6666666666666667,0.2222222222222222,0.8,7
20160915OBNC0,20160915,NC,OB,B,L,27,151,36,9,1,0,1,2,4,6,1,4,2,0,17,1,30,3,3,8,1,0,0,1,7,7,2,2,7,2.0,0.26666666666666666,0.25,0.8,0.7222222222222222,0.3332432432432432,0.309,4.444444444444445,1.4444444444444444,0.03333333333333333,0.36,6
20160916OBNC0,20160916,NC,OB,B,L,27,155,35,12,2,0,3,0,3,5,1,5,5,0,18,3,35,3,3,10,3,0,2,1,2,8,1,0,7,5.0,0.2857142857142857,0.34285714285714286,0.8857142857142857,1.0857142857142856,0.37405405405405406,0.45105263157894737,7.222222222222222,1.6666666666666667,0.2571428571428571,0.2647058823529412,5
20160917NCSK0,20160917,NC,SK,T,W,30,153,38,11,2,0,0,0,4,7,2,3,3,1,21,2,40,4,4,9,4,0,1,0,3,7,1,0,9,2.6999999999999997,0.225,0.2894736842105263,0.7,0.7368421052631579,0.29790697674418604,0.31690476190476186,2.8,1.5,0.175,0.64,6
20160918NCSK0,20160918,NC,SK,T,W,27,157,40,14,4,0,3,0,1,7,2,7,6,1,16,2,45,9,13,19,2,1,1,1,5,5,2,2,10,6.0,0.4222222222222222,0.35,1.1111111111111112,1.05,0.46120000000000005,0.44634146341463415,6.111111111111111,1.6666666666666667,0.15555555555555556,0.7752293577981652,7
20160920NCKT0,20160920,NC,KT,T,L,24,118,31,9,2,0,2,1,2,4,1,6,6,0,10,6,31,2,2,7,0,0,1,0,2,8,4,0,4,6.75,0.22580645161290322,0.2903225806451613,0.6129032258064516,0.9032258064516129,0.2672727272727273,0.3809090909090909,6.0,1.375,0.0967741935483871,0.1,7
20160921NCLG0,20160921,NC,LG,T,D,36,188,40,7,1,0,0,0,6,17,0,1,1,0,15,1,41,1,1,6,1,0,0,0,1,7,0,0,6,0.75,0.14634146341463414,0.175,0.34146341463414637,0.525,0.15261904761904763,0.23369565217391305,1.6666666666666667,1.0833333333333333,0.024390243902439025,0.5,7
20160922NCHH0,20160922,NC,HH,T,W,27,144,32,6,0,0,1,0,3,11,1,2,2,1,16,2,34,6,7,11,2,0,1,2,7,4,1,0,7,2.0,0.3235294117647059,0.1875,1.0,0.5625,0.4046341463414634,0.24628571428571427,3.0,1.0,0.14705882352941177,0.9245283018867925,5
20160923HTNC0,20160923,NC,HT,B,W,27,146,32,7,2,0,2,0,5,9,1,7,7,1,13,7,41,10,11,16,3,0,1,2,6,10,0,1,12,7.0,0.3902439024390244,0.21875,1.0731707317073171,0.84375,0.4410638297872341,0.34756756756756757,5.555555555555555,1.3333333333333333,0.14634146341463414,0.711764705882353,7
20160924LTNC0,20160924,NC,LT,B,W,27,128,34,8,1,0,1,0,3,6,1,1,1,1,15,1,27,3,3,6,0,0,0,1,7,5,1,0,7,1.0,0.2222222222222222,0.23529411764705882,0.7037037037037037,0.6764705882352942,0.29911764705882354,0.2913513513513513,4.111111111111111,1.2222222222222223,0.0,0.9,6
20160925LTNC0,20160925,NC,LT,B,W,27,171,33,6,1,0,0,0,6,14,0,0,0,1,15,0,25,1,1,3,1,1,0,0,3,4,2,0,3,0.0,0.12,0.18181818181818182,0.48,0.5757575757575758,0.20892857142857144,0.2528205128205128,1.8888888888888888,1.3333333333333333,0.12,1.0,7
20160927SSNC0,20160927,NC,SS,B,L,27,180,33,10,0,0,1,1,9,8,2,5,5,0,12,2,34,2,3,8,2,0,0,0,5,7,1,0,9,5.0,0.23529411764705882,0.30303030303030304,0.6764705882352942,0.9696969696969697,0.29051282051282046,0.38857142857142857,5.666666666666666,2.111111111111111,0.058823529411764705,0.2647058823529412,7
20160929SSNC1,20160929,NC,SS,B,W,27,134,36,10,1,0,3,0,2,11,0,5,5,1,22,2,35,10,10,13,2,0,1,0,4,9,1,0,6,5.0,0.37142857142857144,0.2777777777777778,1.0,0.8888888888888888,0.41794871794871796,0.3760526315789474,5.555555555555555,1.3333333333333333,0.14285714285714285,0.8,9
20160929SSNC2,20160929,NC,SS,B,W,27,168,36,9,2,0,1,0,6,14,0,4,4,1,15,0,30,4,5,7,1,0,0,1,5,11,1,0,7,4.0,0.23333333333333334,0.25,0.6666666666666666,0.8055555555555556,0.28742857142857137,0.33619047619047615,3.3333333333333335,1.6666666666666667,0.03333333333333333,0.6097560975609756,6
20160930HHNC0,20160930,NC,HH,B,L,27,165,38,11,3,0,1,0,2,4,0,7,5,0,10,5,35,1,1,10,2,0,0,0,4,9,1,3,11,5.0,0.2857142857142857,0.2894736842105263,0.7428571428571429,0.7894736842105263,0.3184615384615384,0.33799999999999997,4.222222222222222,1.4444444444444444,0.05714285714285714,0.02,7
20161001NCLT0,20161001,NC,LT,T,W,27,131,31,4,0,0,0,0,1,12,0,0,0,1,15,0,37,7,8,12,2,0,1,1,8,3,2,0,10,0.0,0.32432432432432434,0.12903225806451613,1.0,0.2903225806451613,0.4037777777777778,0.1328125,0.6666666666666665,0.5555555555555556,0.13513513513513514,1.0,9
20161002NCLT0,20161002,NC,LT,T,W,27,160,33,6,0,0,4,0,5,6,0,6,6,1,12,4,40,11,11,17,5,0,1,1,5,3,1,1,10,6.0,0.425,0.18181818181818182,1.175,0.8787878787878788,0.48200000000000004,0.35868421052631577,9.11111111111111,1.2222222222222223,0.2,0.7707006369426752,8
20161004WONC0,20161004,NC,WO,B,L,30,140,33,5,2,0,0,1,4,8,0,3,3,0,26,1,34,1,1,7,0,0,0,2,4,9,1,0,7,2.6999999999999997,0.20588235294117646,0.15151515151515152,0.5294117647058824,0.48484848484848486,0.23657894736842106,0.2154054054054054,2.6,0.9,0.0,0.1,8
20161005WONC0,20161005,NC,WO,B,W,27,131,34,7,0,0,2,0,1,7,1,4,4,1,21,2,36,8,8,13,2,0,4,1,4,6,0,1,8,4.0,0.3611111111111111,0.20588235294117646,1.2222222222222223,0.6176470588235294,0.49824999999999997,0.26685714285714285,4.666666666666667,0.8888888888888888,0.3888888888888889,0.8,8
20161006SKNC0,20161006,NC,SK,B,W,27,123,31,4,0,0,0,1,2,11,0,2,1,1,21,1,26,4,4,6,1,0,0,1,4,10,1,1,3,1.0,0.23076923076923078,0.12903225806451613,0.6538461538461539,0.3225806451612903,0.2826666666666667,0.1496969696969697,1.2222222222222223,0.6666666666666666,0.038461538461538464,0.8,3
20161007KTNC0,20161007,NC,KT,B,L,27,140,33,9,2,0,0,0,5,9,3,6,5,0,6,2,35,2,2,12,2,0,0,0,2,3,0,1,9,5.0,0.34285714285714286,0.2727272727272727,0.8,0.7575757575757576,0.3464864864864865,0.321578947368421,2.6666666666666665,1.5555555555555556,0.05714285714285714,0.1,10
20161009KTNC0,20161009,NC,KT,B,L,27,161,38,14,3,0,0,1,3,7,0,7,7,0,3,2,39,3,4,12,4,0,0,4,2,13,0,0,10,7.0,0.3076923076923077,0.3684210526315789,0.7692307692307693,0.8947368421052632,0.33121951219512197,0.3821951219512196,2.4444444444444446,1.8888888888888888,0.10256410256410256,0.24615384615384617,7
20170331LTNC0,20170331,NC,LT,B,W,27,133,33,7,2,0,1,0,1,8,0,5,3,1,21,1,32,6,6,11,5,0,1,2,6,9,0,2,8,3.0,0.34375,0.21212121212121213,1.125,0.6060606060606061,0.44842105263157894,0.2614705882352941,3.0,0.8888888888888888,0.25,0.5901639344262295,5
20170401LTNC0,20170401,NC,LT,B,L,27,164,32,6,2,0,0,0,5,11,0,3,3,0,7,3,35,0,0,7,0,0,0,0,3,9,0,1,11,3.0,0.2,0.1875,0.4857142857142857,0.59375,0.21842105263157896,0.25810810810810814,2.2222222222222223,1.2222222222222223,0.0,0.0,6
20170402LTNC0,20170402,NC,LT,B,L,27,170,37,13,2,0,5,1,7,10,1,12,12,0,12,5,31,4,4,4,0,1,0,2,5,10,1,0,5,12.0,0.12903225806451613,0.35135135135135137,0.4838709677419355,1.3513513513513513,0.21499999999999997,0.5275,10.333333333333332,2.2222222222222223,0.06451612903225806,0.1,6
20170404NCHH0,20170404,NC,HH,T,L,24,140,31,10,3,0,1,0,4,5,2,6,5,0,7,4,31,0,0,3,1,0,0,0,3,10,0,1,7,5.625,0.0967741935483871,0.3225806451612903,0.3225806451612903,0.967741935483871,0.15058823529411763,0.4002857142857143,4.875,1.75,0.03225806451612903,0.0,5
20170406NCHH0,20170406,NC,HH,T,W,27,136,34,8,1,0,1,0,3,7,2,2,2,1,15,1,35,4,5,11,1,0,0,0,3,8,3,1,7,2.0,0.3142857142857143,0.23529411764705882,0.7428571428571429,0.6764705882352942,0.32210526315789473,0.2913513513513513,3.888888888888889,1.2222222222222223,0.02857142857142857,0.8620689655172413,5
20170407NCSK0,20170407,NC,SK,T,W,27,148,32,6,0,0,1,1,3,9,1,3,2,1,18,2,34,5,5,10,1,0,1,2,6,8,1,0,10,2.0,0.29411764705882354,0.1875,0.8823529411764706,0.5625,0.36574999999999996,0.24628571428571427,3.4444444444444446,1.0,0.11764705882352941,0.7352941176470589,5
20170408NCSK0,20170408,NC,SK,T,L,24,162,38,13,0,0,6,0,2,10,1,9,9,0,6,4,31,2,2,4,1,0,0,0,4,10,0,1,6,10.125,0.12903225806451613,0.34210526315789475,0.41935483870967744,1.2105263157894737,0.19142857142857142,0.50525,11.0,1.875,0.03225806451612903,0.047058823529411764,7
20170409NCSK0,20170409,NC,SK,T,L,24,160,36,13,2,0,2,0,7,7,0,8,8,0,7,6,38,5,5,12,1,0,0,1,6,10,1,1,11,9.0,0.3157894736842105,0.3611111111111111,0.8157894736842105,1.1388888888888888,0.34545454545454546,0.4553488372093023,7.125,2.5,0.02631578947368421,0.2808988764044944,6
20170411LGNC0,20170411,NC,LG,B,W,27,187,34,6,0,0,0,3,9,15,0,3,2,1,15,0,28,4,4,7,2,0,0,0,2,9,0,1,5,2.0,0.25,0.17647058823529413,0.6428571428571429,0.6176470588235294,0.279,0.2686046511627907,2.6666666666666665,1.6666666666666667,0.07142857142857142,0.64,4
20170412LGNC0,20170412,NC,LG,B,W,27,131,32,5,0,0,0,0,2,10,1,0,0,1,20,0,35,5,5,10,0,0,2,0,5,9,0,1,10,0.0,0.2857142857142857,0.15625,0.8857142857142857,0.375,0.36924999999999997,0.17147058823529412,1.4444444444444444,0.7777777777777778,0.17142857142857143,1.0,4
20170413LGNC0,20170413,NC,LG,B,W,27,156,29,5,1,0,0,1,7,11,2,1,1,1,18,1,29,3,3,7,1,0,1,0,4,1,1,0,5,1.0,0.2413793103448276,0.1724137931034483,0.7586206896551724,0.6206896551724138,0.3206060606060606,0.2683333333333333,2.888888888888889,1.3333333333333333,0.13793103448275862,0.9,5
20170414OBNC0,20170414,NC,OB,B,L,27,211,38,13,1,0,2,0,14,5,0,10,10,0,8,4,37,3,6,10,1,1,0,0,2,10,0,0,7,10.0,0.2702702702702703,0.34210526315789475,0.6756756756756757,1.236842105263158,0.29205128205128206,0.46211538461538465,9.444444444444445,3.0,0.08108108108108109,0.2647058823529412,5
20170415OBNC0,20170415,NC,OB,B,L,27,176,40,14,1,0,3,0,7,6,0,11,11,0,9,8,36,2,2,11,1,1,0,0,3,6,2,0,10,11.0,0.3055555555555556,0.35,0.7777777777777778,1.125,0.3325641025641025,0.4531914893617021,8.333333333333332,2.3333333333333335,0.08333333333333333,0.032,5
20170416OBNC0,20170416,NC,OB,B,W,27,150,30,6,0,0,0,1,6,7,2,0,0,1,15,0,33,4,4,11,3,0,0,1,3,6,3,0,8,0.0,0.3333333333333333,0.2,0.8484848484848485,0.6,0.3611111111111111,0.26333333333333336,3.4444444444444446,1.3333333333333333,0.09090909090909091,1.0,3
20170418NCLT0,20170418,NC,LT,T,W,27,144,35,11,1,0,0,0,3,9,1,3,3,1,15,3,39,8,8,14,2,0,4,0,3,7,0,0,8,3.0,0.358974358974359,0.3142857142857143,1.1538461538461537,0.7428571428571429,0.47928571428571437,0.32210526315789473,2.0,1.5555555555555556,0.358974358974359,0.8767123287671232,4
20170419NCLT0,20170419,NC,LT,T,W,27,141,33,7,1,0,0,1,4,9,1,2,2,1,19,2,42,8,8,16,2,1,2,1,4,11,0,0,12,2.0,0.38095238095238093,0.21212121212121213,1.0952380952380953,0.5757575757575758,0.45456521739130434,0.2532432432432432,2.3333333333333335,1.2222222222222223,0.23809523809523808,0.9411764705882353,6
20170420NCLT0,20170420,NC,LT,T,W,27,164,32,8,1,0,0,0,7,6,2,4,4,1,15,0,33,5,5,9,0,0,2,0,3,8,1,2,6,4.0,0.2727272727272727,0.25,0.8181818181818182,0.75,0.3472222222222222,0.3161538461538462,4.0,1.6666666666666667,0.18181818181818182,0.6097560975609756,6
20170421NCSS0,20170421,NC,SS,T,D,36,181,44,7,1,0,0,2,6,15,0,4,2,0,18,2,39,4,4,8,2,0,0,1,8,13,2,3,8,1.5,0.20512820512820512,0.1590909090909091,0.6666666666666666,0.4772727272727273,0.28510638297872337,0.215,2.0,1.0833333333333333,0.05128205128205128,0.5,5
20170422NCSS0,20170422,NC,SS,T,W,27,143,33,8,1,0,1,1,4,7,1,6,6,1,7,5,42,14,14,17,8,1,1,0,9,4,1,0,10,6.0,0.40476190476190477,0.24242424242424243,1.3333333333333333,0.7272727272727273,0.516078431372549,0.30999999999999994,4.222222222222222,1.3333333333333333,0.30952380952380953,0.8448275862068966,8
20170423NCSS0,20170423,NC,SS,T,W,27,122,35,8,2,1,1,0,1,7,0,3,2,1,20,2,37,6,6,10,3,1,3,0,3,9,0,1,7,2.0,0.2702702702702703,0.22857142857142856,1.0,0.6857142857142857,0.41175000000000006,0.29194444444444445,3.2222222222222223,1.0,0.3783783783783784,0.8,3
