G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,WLS,INN2,BF,AB,HIT,H2,H3,HR,SB,BB,KK,GD,R,ER
20200919WOSS0,20200919,WO,SS,T,W,27,153,37,11,3,0,2,2,3,6,2,7,6
20200920WOSS0,20200920,WO,SS,T,L,24,192,42,18,0,0,3,1,5,6,1,14,9
20200922WOHT0,20200922,WO,HT,T,W,27,131,30,4,0,0,0,0,3,8,1,0,0
20200923WOHT0,20200923,WO,HT,T,W,27,133,32,5,0,0,1,0,2,7,0,1,1
20200924KTHT0,20200924,KT,HT,B,L,27,187,40,16,4,1,0,0,5,3,1,5,5
20200924HTKT0,20200924,HT,KT,T,W,27,154,34,8,2,0,0,0,3,11,0,3,2
20200924NCLG0,20200924,NC,LG,B,W,27,169,35,9,1,0,4,1,7,11,1,8,8
20200924LGNC0,20200924,LG,NC,T,L,24,193,39,17,4,0,2,0,5,4,1,12,12
20200924HHLT0,20200924,HH,LT,B,W,27,156,32,6,0,0,0,3,5,5,1,4,2
20200924LTHH0,20200924,LT,HH,T,L,24,144,36,15,4,0,1,2,4,8,2,7,7
20200924WOSK0,20200924,WO,SK,B,W,27,125,29,6,1,0,0,1,4,8,3,1,1
20200924SKWO0,20200924,SK,WO,T,L,24,122,32,9,1,0,0,2,3,7,0,6,6
20200924OBSS0,20200924,OB,SS,B,W,27,132,32,7,1,0,0,1,2,8,2,0,0
20200924SSOB0,20200924,SS,OB,T,L,24,130,26,1,0,0,0,0,6,5,0,1,1
20200925KTHT0,20200925,KT,HT,B,W,27,159,37,12,2,0,0,0,3,4,1,3,3
20200925HTKT0,20200925,HT,KT,T,L,24,150,31,12,1,0,2,1,7,1,2,7,7
20200925NCLG0,20200925,NC,LG,B,W,27,132,33,7,0,0,1,0,3,7,1,1,1
20200925LGNC0,20200925,LG,NC,T,L,24,172,30,9,2,1,1,2,9,10,1,7,5
20200925HHLT0,20200925,HH,LT,B,W,30,177,37,13,0,0,2,0,4,6,3,5,5
20200925LTHH0,20200925,LT,HH,T,L,30,158,40,13,2,0,3,0,7,7,1,6,6
20200925WOSK0,20200925,WO,SK,B,L,33,173,40,10,3,0,1,7,7,6,1,8,8
20200925SKWO0,20200925,SK,WO,T,W,33,195,45,17,4,0,0,2,4,11,1,6,5
20200925OBSS0,20200925,OB,SS,B,L,27,131,31,7,0,0,1,2,2,7,1,4,3
20200925SSOB0,20200925,SS,OB,T,W,27,133,32,7,1,1,0,0,2,6,0,3,3
20200926KTLG0,20200926,KT,LG,B,L,27,142,31,7,1,1,0,1,6,3,1,3,3
20200926LGKT0,20200926,LG,KT,T,W,27,157,31,7,2,0,0,2,4,5,0,1,1
20200926HTLT0,20200926,HT,LT,B,L,27,174,44,18,7,0,1,0,5,5,0,16,16
20200926LTHT0,20200926,LT,HT,T,W,27,163,34,8,1,0,0,0,6,7,2,3,3
20200926HHNC0,20200926,HH,NC,B,L,27,223,42,16,1,1,2,0,9,7,0,13,12
20200926NCHH0,20200926,NC,HH,T,W,27,130,36,9,2,0,1,0,1,7,0,1,1
20200926SSSK0,20200926,SS,SK,B,W,27,145,32,8,0,0,1,0,2,10,0,2,2
20200926SKSS0,20200926,SK,SS,T,L,24,148,33,12,1,0,3,0,4,3,2,8,8
20200926OBWO0,20200926,OB,WO,B,W,27,127,30,3,1,0,0,1,2,9,0,0,0
20200926WOOB0,20200926,WO,OB,T,L,24,113,31,9,2,1,0,0,2,3,0,4,4
20200927KTLG0,20200927,KT,LG,B,W,27,148,35,9,2,0,2,1,2,7,1,4,4
20200927LGKT0,20200927,LG,KT,T,L,24,121,28,8,1,0,1,1,7,2,3,5,4
20200927HTLT0,20200927,HT,LT,B,W,30,149,33,6,1,0,0,0,3,6,0,1,1
20200927LTHT0,20200927,LT,HT,T,L,30,162,37,9,1,1,0,0,4,8,0,2,2
20200927HHNC0,20200927,HH,NC,B,L,27,143,35,9,4,0,1,1,5,4,1,5,4
20200927NCHH0,20200927,NC,HH,T,W,27,156,31,5,1,0,0,0,5,9,1,4,2
20200927SSSK0,20200927,SS,SK,B,L,27,180,42,16,5,0,4,1,3,11,0,12,12
20200927SKSS0,20200927,SK,SS,T,W,27,155,30,3,0,0,0,1,6,7,0,1,1
20200927OBWO0,20200927,OB,WO,B,L,27,142,37,12,3,0,2,1,2,8,0,7,7
20200927WOOB0,20200927,WO,OB,T,W,27,146,31,7,0,0,0,2,5,7,1,3,2
20200927OBWO1,20200927,OB,WO,B,W,27,139,36,11,1,1,0,1,2,8,2,1,1
20200927WOOB1,20200927,WO,OB,T,L,24,131,29,10,3,1,0,0,6,3,1,6,5
