G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,START_CK,RELIEF_CK,INN2,BF,PA,AB,HIT,HR,KK,BB,R,ER,
20200512SKLG0,20200512,SK,LG,T,50815,1,0,11,98,24,22,11,1,2,2,8,5,
20200512SKLG0,20200512,SK,LG,T,64768,0,1,7,24,7,7,0,0,1,0,0,0,
20200512SKLG0,20200512,SK,LG,T,64861,0,1,3,12,3,3,0,0,2,0,0,0,
20200512SKLG0,20200512,LG,SK,B,65117,0,1,3,32,5,4,2,0,1,1,1,1,
20200512SKLG0,20200512,SK,LG,T,65343,0,1,3,16,5,5,3,0,2,0,1,1,
20200512SKLG0,20200512,LG,SK,B,76455,1,0,18,105,26,23,7,1,8,2,4,4,
20200512SKLG0,20200512,LG,SK,B,76650,0,1,2,12,3,3,2,0,0,0,0,0,
20200512SKLG0,20200512,LG,SK,B,79825,0,1,4,16,5,4,1,0,0,1,0,0,
20200512SSWO0,20200512,SS,WO,T,60146,0,1,3,13,5,4,2,0,0,2,0,0,
20200512SSWO0,20200512,SS,WO,T,61457,0,1,1,10,3,3,2,0,0,0,1,0,
20200512SSWO0,20200512,WO,SS,B,63342,0,1,3,21,5,5,2,0,1,0,1,0,
20200512SSWO0,20200512,WO,SS,B,64051,0,1,3,11,3,3,1,0,1,0,0,0,
20200512SSWO0,20200512,SS,WO,T,67421,0,1,2,6,1,1,0,0,0,0,0,0,
20200512SSWO0,20200512,WO,SS,B,69343,1,0,18,83,20,20,3,0,7,0,1,0,
20200512SSWO0,20200512,SS,WO,T,69439,1,0,18,94,25,22,5,1,4,3,2,2,
20200512SSWO0,20200512,WO,SS,B,76430,0,1,3,11,3,3,0,0,0,0,0,0,
20200513HTHH0,20200513,HH,HT,B,60140,0,1,4,23,5,4,1,0,2,1,0,0,
20200513HTHH0,20200513,HH,HT,B,62611,0,1,2,4,2,2,0,0,0,0,0,0,
20200513HTHH0,20200513,HT,HH,T,63638,0,1,4,13,4,4,0,0,1,0,0,0,
20200513HTHH0,20200513,HT,HH,T,65616,1,0,15,83,23,22,10,0,3,1,3,3,
20200513HTHH0,20200513,HT,HH,T,65643,0,1,3,28,6,4,1,0,1,2,0,0,
20200513HTHH0,20200513,HT,HH,T,65665,0,1,2,9,2,2,0,0,0,0,0,0,
20200513HTHH0,20200513,HT,HH,T,66609,0,1,3,12,3,3,0,0,1,0,0,0,
20200513HTHH0,20200513,HH,HT,B,67737,0,1,3,15,3,3,0,0,3,0,0,0,
20200513HTHH0,20200513,HH,HT,B,77318,1,0,18,117,30,24,9,0,7,6,4,3,
20200513KTNC0,20200513,NC,KT,B,50912,1,0,18,100,24,22,5,0,4,2,1,1,
20200513KTNC0,20200513,NC,KT,B,63959,0,1,1,7,1,1,0,0,0,0,0,0,
20200513KTNC0,20200513,NC,KT,B,63991,0,1,5,27,5,4,1,1,0,0,1,1,
20200513KTNC0,20200513,KT,NC,T,65060,0,1,6,37,9,9,3,1,0,0,2,2,
20200513KTNC0,20200513,KT,NC,T,67008,0,1,5,33,10,8,4,0,1,2,2,1,
20200513KTNC0,20200513,KT,NC,T,69032,1,0,18,105,25,20,5,1,4,4,1,1,
20200513KTNC0,20200513,NC,KT,B,76118,0,1,3,15,4,4,1,1,1,0,1,1,
20200513KTNC0,20200513,NC,KT,B,78352,0,1,3,16,5,4,2,0,2,0,1,0,
20200513OBLT0,20200513,LT,OB,B,62528,0,1,3,15,4,4,1,1,1,0,1,1,
20200513OBLT0,20200513,OB,LT,T,62951,0,1,1,10,4,3,2,1,0,1,1,1,
20200513OBLT0,20200513,OB,LT,T,63248,0,1,4,29,6,4,2,0,1,2,2,2,
20200513OBLT0,20200513,LT,OB,B,63512,0,1,3,16,4,4,1,0,1,0,0,0,
20200513OBLT0,20200513,OB,LT,T,66291,1,0,15,95,26,20,7,0,3,6,5,2,
20200513OBLT0,20200513,OB,LT,T,67263,0,1,1,13,3,3,3,0,0,0,2,2,
20200513OBLT0,20200513,LT,OB,B,69539,1,0,15,91,24,20,6,1,2,4,5,5,
20200513OBLT0,20200513,LT,OB,B,72523,0,1,2,9,3,2,0,0,0,1,0,0,
20200513OBLT0,20200513,OB,LT,T,76329,0,1,3,16,5,5,2,0,1,0,0,0,
20200513OBLT0,20200513,LT,OB,B,79293,0,1,1,3,1,1,0,0,0,0,0,0,
20200513OBLT0,20200513,LT,OB,B,79545,0,1,3,29,6,4,2,1,1,2,3,3,
20200513SKLG0,20200513,SK,LG,T,50835,1,0,14,96,27,21,11,0,1,5,10,3,
20200513SKLG0,20200513,LG,SK,B,61101,1,0,18,94,22,22,5,0,7,0,1,1,
20200513SKLG0,20200513,SK,LG,T,64768,0,1,3,9,4,4,1,0,1,0,0,0,
20200513SKLG0,20200513,SK,LG,T,64861,0,1,7,39,9,8,1,0,3,1,0,0,
20200513SKLG0,20200513,SK,LG,T,65343,0,1,0,16,4,3,5,0,0,1,4,4,
20200513SKLG0,20200513,LG,SK,B,73801,0,1,3,19,6,5,2,0,0,1,0,0,
20200513SKLG0,20200513,LG,SK,B,79140,0,1,6,19,8,7,4,0,1,1,1,1,
20200513SSWO0,20200513,SS,WO,T,50404,1,0,21,101,25,24,2,0,8,1,0,0,
20200513SSWO0,20200513,WO,SS,B,65320,1,0,22,89,27,26,5,0,6,0,4,2,
20200513SSWO0,20200513,WO,SS,B,65398,0,1,3,5,4,4,1,1,0,0,1,1,
20200513SSWO0,20200513,SS,WO,T,67421,0,1,3,20,4,3,0,0,3,1,0,0,
20200513SSWO0,20200513,SS,WO,T,73117,0,1,3,13,3,3,0,0,1,0,0,0,
20200513SSWO0,20200513,WO,SS,B,74359,0,1,2,6,2,2,0,0,1,0,0,0,
20200514HTHH0,20200514,HT,HH,T,50640,1,0,15,93,23,22,10,0,9,1,4,4,
20200514HTHH0,20200514,HT,HH,T,62263,0,1,3,21,5,4,1,0,0,1,0,0,
20200514HTHH0,20200514,HT,HH,T,66630,0,1,3,12,3,3,0,0,2,0,0,0,
20200514HTHH0,20200514,HT,HH,T,67646,0,1,3,10,3,3,0,0,2,0,0,0,
20200514HTHH0,20200514,HH,HT,B,67737,0,1,3,16,3,3,0,0,3,0,0,0,
20200514HTHH0,20200514,HH,HT,B,74857,0,1,3,16,3,3,0,0,1,0,0,0,
20200514HTHH0,20200514,HH,HT,B,79764,1,0,21,94,26,26,8,0,5,0,1,1,
20200514KTNC0,20200514,NC,KT,B,63959,0,1,2,8,2,2,0,0,0,0,0,0,
20200514KTNC0,20200514,KT,NC,T,65516,1,0,21,105,27,26,10,0,7,1,0,0,
20200514KTNC0,20200514,NC,KT,B,65933,1,0,24,106,27,26,5,0,10,1,0,0,
20200514KTNC0,20200514,NC,KT,B,76118,0,1,1,8,3,3,2,0,1,0,0,0,
20200514KTNC0,20200514,KT,NC,T,77563,0,1,0,13,2,2,2,0,0,0,1,1,
20200514KTNC0,20200514,KT,NC,T,78517,0,1,3,17,4,3,0,0,3,2,0,0,
20200514OBLT0,20200514,OB,LT,T,50234,1,0,18,108,25,23,7,1,6,2,2,2,
20200514OBLT0,20200514,OB,LT,T,62242,0,1,5,36,8,7,5,0,1,0,1,1,
20200514OBLT0,20200514,LT,OB,B,64021,1,0,15,85,23,21,8,0,5,2,3,1,
20200514OBLT0,20200514,LT,OB,B,64718,0,1,4,27,7,5,4,1,0,1,1,1,
20200514OBLT0,20200514,LT,OB,B,72523,0,1,1,19,4,4,4,1,1,0,3,3,
20200514OBLT0,20200514,OB,LT,T,76329,0,1,4,21,5,4,0,0,1,1,1,1,
20200514OBLT0,20200514,LT,OB,B,78536,0,1,4,19,5,4,0,0,2,1,0,0,
20200514OBLT0,20200514,LT,OB,B,79293,0,1,3,16,5,5,2,0,0,0,0,0,
20200514SKLG0,20200514,SK,LG,T,60841,1,0,15,91,21,19,7,1,7,2,2,2,
20200514SKLG0,20200514,SK,LG,T,61895,0,1,3,19,5,4,2,0,2,2,0,0,
20200514SKLG0,20200514,SK,LG,T,63894,0,1,3,15,4,4,1,0,2,0,0,0,
20200514SKLG0,20200514,LG,SK,B,65117,0,1,5,22,6,6,0,0,3,0,0,0,
20200514SKLG0,20200514,SK,LG,T,65411,0,1,4,20,6,5,3,0,1,0,1,1,
20200514SKLG0,20200514,LG,SK,B,68135,1,0,18,77,23,21,4,1,7,2,2,2,
20200514SKLG0,20200514,LG,SK,B,69159,0,1,4,14,4,4,0,0,1,0,0,0,
20200514SKLG0,20200514,LG,SK,B,76650,0,1,0,6,1,0,0,0,0,1,0,0,
20200514SSWO0,20200514,SS,WO,T,60146,0,1,3,14,3,3,0,0,1,0,0,0,
20200514SSWO0,20200514,WO,SS,B,62360,0,1,9,28,10,9,1,0,0,0,0,0,
20200514SSWO0,20200514,SS,WO,T,62920,0,1,3,18,4,4,1,0,0,0,0,0,
20200514SSWO0,20200514,WO,SS,B,65398,0,1,3,18,5,4,4,0,0,1,1,1,
20200514SSWO0,20200514,WO,SS,B,67391,0,1,4,21,5,5,3,0,2,0,0,0,
20200514SSWO0,20200514,WO,SS,B,67603,1,0,9,63,16,14,9,1,2,2,4,4,
20200514SSWO0,20200514,SS,WO,T,68419,1,0,18,106,26,24,9,0,7,2,4,4,
20200514SSWO0,20200514,SS,WO,T,73117,0,1,3,12,4,4,1,1,0,0,1,1,
20200514SSWO0,20200514,WO,SS,B,76430,0,1,2,22,5,2,1,0,0,3,3,3,
20200515LTHH0,20200515,LT,HH,T,50558,1,0,13,96,21,18,9,0,4,3,2,2,
20200515LTHH0,20200515,HH,LT,B,60140,0,1,0,16,2,0,0,0,0,2,0,0,
20200515LTHH0,20200515,LT,HH,T,60559,0,1,3,16,3,3,0,0,3,0,0,0,
20200515LTHH0,20200515,LT,HH,T,63543,0,1,4,14,4,4,0,0,3,0,0,0,
20200515LTHH0,20200515,HH,LT,B,67703,0,1,6,19,5,5,0,0,1,0,0,0,
20200515LTHH0,20200515,HH,LT,B,69745,1,0,18,101,25,24,8,0,2,1,1,1,
20200515LTHH0,20200515,HH,LT,B,74857,0,1,3,22,4,4,1,0,0,0,0,0,
20200515LTHH0,20200515,LT,HH,T,79293,0,1,2,13,3,3,2,0,1,0,0,0,
20200515LTHH0,20200515,LT,HH,T,79545,0,1,2,15,2,2,0,0,1,0,0,0,
20200515NCSK0,20200515,NC,SK,T,60263,1,0,18,89,21,20,3,1,4,1,1,1,
20200515NCSK0,20200515,NC,SK,T,60339,0,1,2,17,3,2,0,0,2,1,0,0,
20200515NCSK0,20200515,NC,SK,T,61295,0,1,4,21,4,4,0,0,0,0,0,0,
20200515NCSK0,20200515,SK,NC,B,61895,0,1,2,30,7,4,3,0,1,3,4,4,
20200515NCSK0,20200515,SK,NC,B,62869,1,0,18,96,26,24,8,0,7,2,2,2,
20200515NCSK0,20200515,SK,NC,B,63894,0,1,2,15,4,4,1,0,2,0,0,0,
20200515NCSK0,20200515,NC,SK,T,63991,0,1,2,14,3,1,0,0,0,1,0,0,
20200515NCSK0,20200515,SK,NC,B,64768,0,1,1,14,3,2,1,0,0,1,0,0,
20200515NCSK0,20200515,SK,NC,B,64893,0,1,4,18,4,3,0,0,0,1,0,0,
20200515NCSK0,20200515,SK,NC,B,69813,0,1,3,11,3,3,0,0,1,0,0,0,
20200515NCSK0,20200515,NC,SK,T,78352,0,1,2,30,6,2,0,0,0,4,1,1,
20200515NCSK0,20200515,NC,SK,T,79358,0,1,2,4,1,1,0,0,0,0,0,0,
20200515OBHT0,20200515,HT,OB,B,62263,0,1,6,32,11,11,7,0,0,0,4,2,
20200515OBHT0,20200515,HT,OB,B,62754,1,0,11,87,19,17,6,0,4,2,5,1,
20200515OBHT0,20200515,OB,HT,T,62951,0,1,3,8,3,3,0,0,0,0,0,0,
20200515OBHT0,20200515,HT,OB,B,63628,0,1,3,6,2,2,0,0,1,0,0,0,
20200515OBHT0,20200515,HT,OB,B,65665,0,1,1,19,4,3,2,0,0,1,0,0,
20200515OBHT0,20200515,OB,HT,T,67263,0,1,6,34,8,8,2,0,1,0,0,0,
20200515OBHT0,20200515,OB,HT,T,67266,0,1,3,24,6,6,2,0,0,0,2,0,
20200515OBHT0,20200515,HT,OB,B,67646,0,1,6,32,11,10,6,3,0,1,4,4,
20200515OBHT0,20200515,OB,HT,T,79229,1,0,15,102,23,19,5,0,2,4,2,0,
20200515SSKT0,20200515,KT,SS,B,50030,1,0,19,89,29,28,11,0,2,0,5,2,
20200515SSKT0,20200515,SS,KT,T,61457,0,1,1,8,1,1,0,0,0,0,0,0,
20200515SSKT0,20200515,KT,SS,B,65060,0,1,2,10,2,2,0,0,2,0,0,0,
20200515SSKT0,20200515,SS,KT,T,68403,0,1,5,22,8,8,2,1,0,0,3,0,
20200515SSKT0,20200515,KT,SS,B,69068,0,1,6,38,10,9,3,0,1,1,1,1,
20200515SSKT0,20200515,SS,KT,T,69446,1,0,15,93,25,22,11,1,3,4,5,5,
20200515SSKT0,20200515,SS,KT,T,77927,0,1,1,19,6,6,7,1,0,0,5,4,
20200515SSKT0,20200515,SS,KT,T,99445,0,1,2,29,4,4,3,0,0,0,1,1,
20200516LTHH0,20200516,HH,LT,B,60140,0,1,1,11,2,1,0,0,1,1,1,1,
20200516LTHH0,20200516,LT,HH,T,62528,0,1,3,8,3,3,0,0,2,0,0,0,
20200516LTHH0,20200516,HH,LT,B,62611,0,1,1,9,2,2,2,0,0,0,1,1,
20200516LTHH0,20200516,LT,HH,T,63512,0,1,1,9,2,2,1,0,0,0,0,0,
20200516LTHH0,20200516,LT,HH,T,63543,0,1,3,14,4,4,1,0,0,0,0,0,
20200516LTHH0,20200516,HH,LT,B,63765,0,1,2,7,3,3,1,0,0,0,0,0,
20200516LTHH0,20200516,HH,LT,B,67737,0,1,2,27,5,3,1,0,1,2,1,1,
20200516LTHH0,20200516,HH,LT,B,69744,1,0,21,105,30,27,11,0,4,3,2,2,
20200516LTHH0,20200516,LT,HH,T,72523,0,1,0,5,1,0,0,0,0,1,0,0,
20200516LTHH0,20200516,LT,HH,T,73211,1,0,18,94,25,25,10,0,4,0,1,1,
20200516LTHH0,20200516,LT,HH,T,79545,0,1,2,9,2,2,0,0,0,0,0,0,
20200516NCSK0,20200516,NC,SK,T,63959,0,1,1,7,2,2,2,0,0,0,0,0,
20200516NCSK0,20200516,NC,SK,T,63991,0,1,1,10,2,1,0,0,1,1,0,0,
20200516NCSK0,20200516,SK,NC,B,64893,0,1,3,20,5,3,1,0,1,1,0,0,
20200516NCSK0,20200516,NC,SK,T,64995,0,1,3,9,4,4,1,0,0,0,0,0,
20200516NCSK0,20200516,SK,NC,B,65411,0,1,0,11,2,2,3,0,0,0,2,2,
20200516NCSK0,20200516,NC,SK,T,68900,1,0,18,97,20,20,4,1,5,0,1,1,
20200516NCSK0,20200516,NC,SK,T,76118,0,1,3,13,4,3,0,0,1,1,0,0,
20200516NCSK0,20200516,SK,NC,B,76858,0,1,3,10,3,3,0,0,1,0,0,0,
20200516NCSK0,20200516,NC,SK,T,79358,0,1,1,4,1,1,0,0,0,0,0,0,
20200516NCSK0,20200516,SK,NC,B,79847,1,0,21,98,24,21,2,0,6,3,0,0,
20200516OBHT0,20200516,HT,OB,B,63638,0,1,3,12,3,3,0,0,1,0,0,0,
20200516OBHT0,20200516,HT,OB,B,65696,0,1,3,11,3,3,0,0,2,0,0,0,
20200516OBHT0,20200516,HT,OB,B,66630,0,1,3,22,7,6,4,0,0,1,2,2,
20200516OBHT0,20200516,OB,HT,T,67266,0,1,6,40,11,9,5,0,1,2,2,2,
20200516OBHT0,20200516,OB,HT,T,68249,0,1,3,30,7,6,5,0,0,1,3,3,
20200516OBHT0,20200516,OB,HT,T,72447,0,1,3,18,4,4,1,0,1,0,0,0,
20200516OBHT0,20200516,OB,HT,T,77211,1,0,12,88,22,19,11,2,1,2,8,8,
20200516OBHT0,20200516,HT,OB,B,77637,1,0,18,97,25,23,8,1,7,2,2,2,
20200516SSKT0,20200516,SS,KT,T,61365,0,1,8,43,14,11,4,0,1,2,3,2,
20200516SSKT0,20200516,KT,SS,B,67008,0,1,3,10,3,3,1,0,0,0,0,0,
20200516SSKT0,20200516,SS,KT,T,67443,0,1,6,27,9,8,3,0,1,1,1,1,
20200516SSKT0,20200516,KT,SS,B,68043,1,0,18,97,24,21,5,0,6,3,3,3,
20200516SSKT0,20200516,SS,KT,T,68403,0,1,4,20,6,6,4,0,0,0,0,0,
20200516SSKT0,20200516,SS,KT,T,74454,1,0,6,62,14,10,9,0,0,3,6,6,
20200516SSKT0,20200516,KT,SS,B,75340,0,1,3,18,4,4,1,0,1,0,0,0,
20200516SSKT0,20200516,KT,SS,B,78517,0,1,3,25,6,6,2,0,0,0,1,0,
20200516WOLG1,20200516,LG,WO,B,65117,0,1,5,24,6,5,0,0,1,1,0,0,
20200516WOLG1,20200516,WO,LG,T,65509,0,1,3,18,3,3,0,0,0,0,0,0,
20200516WOLG1,20200516,WO,LG,T,67313,1,0,17,74,23,18,5,1,4,5,3,3,
20200516WOLG1,20200516,WO,LG,T,67391,0,1,3,12,3,3,0,0,1,0,0,0,
20200516WOLG1,20200516,LG,WO,B,69103,1,0,18,81,23,21,4,0,5,2,0,0,
20200516WOLG1,20200516,LG,WO,B,69159,0,1,4,19,7,6,2,0,1,1,1,1,
20200516WOLG1,20200516,WO,LG,T,74359,0,1,1,5,1,1,0,0,0,0,0,0,
20200516WOLG1,20200516,LG,WO,B,76650,0,1,0,5,1,1,1,0,0,0,0,0,
20200516WOLG2,20200516,LG,WO,B,50157,0,1,3,11,3,3,0,0,0,0,0,0,
20200516WOLG2,20200516,WO,LG,T,61268,0,1,0,8,2,1,1,1,0,1,2,2,
20200516WOLG2,20200516,WO,LG,T,62360,0,1,2,14,5,4,2,0,0,1,1,1,
20200516WOLG2,20200516,WO,LG,T,62363,1,0,15,87,23,20,7,0,7,3,2,2,
20200516WOLG2,20200516,WO,LG,T,64051,0,1,3,14,4,4,1,0,0,0,0,0,
20200516WOLG2,20200516,LG,WO,B,73801,0,1,3,25,6,5,2,0,0,1,0,0,
20200516WOLG2,20200516,WO,LG,T,74359,0,1,1,2,1,0,0,0,0,0,0,0,
20200516WOLG2,20200516,WO,LG,T,76430,0,1,3,18,3,3,0,0,2,0,0,0,
20200516WOLG2,20200516,LG,WO,B,78148,1,0,18,107,25,22,8,0,5,3,3,3,
20200516WOLG2,20200516,LG,WO,B,79825,0,1,3,8,3,2,0,0,0,1,0,0,
20200517LTHH0,20200517,LT,HH,T,60559,0,1,5,18,6,5,0,0,1,1,0,0,
20200517LTHH0,20200517,LT,HH,T,62528,0,1,4,23,5,5,1,0,0,0,0,0,
20200517LTHH0,20200517,LT,HH,T,63512,0,1,2,8,2,2,0,0,0,0,0,0,
20200517LTHH0,20200517,HH,LT,B,65764,1,0,21,98,26,23,2,1,6,3,1,1,
20200517LTHH0,20200517,HH,LT,B,67703,0,1,3,26,6,5,2,1,2,1,2,2,
20200517LTHH0,20200517,HH,LT,B,67737,0,1,6,26,7,7,1,1,4,0,1,1,
20200517LTHH0,20200517,LT,HH,T,68529,1,0,7,37,10,9,1,0,1,1,3,0,
20200517LTHH0,20200517,LT,HH,T,72523,0,1,2,13,3,2,0,0,0,1,0,0,
20200517LTHH0,20200517,HH,LT,B,73738,0,1,3,12,4,4,2,0,0,0,0,0,
20200517LTHH0,20200517,LT,HH,T,77591,0,1,5,25,9,6,3,0,0,2,1,1,
20200517LTHH0,20200517,LT,HH,T,78536,0,1,5,23,6,4,0,0,0,1,1,1,
20200517LTHH0,20200517,LT,HH,T,79293,0,1,2,15,4,2,1,0,1,1,0,0,
20200517NCSK0,20200517,NC,SK,T,60339,0,1,2,5,2,2,0,0,1,0,0,0,
20200517NCSK0,20200517,NC,SK,T,61295,0,1,3,16,4,3,0,0,2,1,0,0,
20200517NCSK0,20200517,SK,NC,B,61895,0,1,3,4,3,3,0,0,0,0,0,0,
20200517NCSK0,20200517,SK,NC,B,64768,0,1,5,29,9,5,3,0,0,2,3,3,
20200517NCSK0,20200517,NC,SK,T,64995,0,1,3,13,4,4,1,0,2,0,0,0,
20200517NCSK0,20200517,SK,NC,B,65411,0,1,4,10,4,4,0,0,1,0,0,0,
20200517NCSK0,20200517,SK,NC,B,67863,0,1,5,48,10,6,1,0,2,4,1,1,
20200517NCSK0,20200517,SK,NC,B,69839,1,0,9,65,16,13,6,2,3,3,4,4,
20200517NCSK0,20200517,NC,SK,T,69940,1,0,18,100,27,26,8,0,2,1,2,2,
20200517NCSK0,20200517,NC,SK,T,69962,0,1,1,26,6,4,4,0,1,2,3,3,
20200517NCSK0,20200517,SK,NC,B,76858,0,1,1,18,5,5,5,2,0,0,3,3,
20200517OBHT0,20200517,HT,OB,B,50636,1,0,16,97,26,26,15,0,7,0,5,4,
20200517OBHT0,20200517,HT,OB,B,61643,0,1,5,19,5,4,0,0,2,1,0,0,
20200517OBHT0,20200517,OB,HT,T,62242,0,1,2,11,3,2,1,0,0,1,0,0,
20200517OBHT0,20200517,OB,HT,T,63248,0,1,1,10,3,2,0,0,0,1,0,0,
20200517OBHT0,20200517,HT,OB,B,63638,0,1,2,19,4,4,2,0,0,0,1,1,
20200517OBHT0,20200517,HT,OB,B,65665,0,1,0,1,1,1,1,0,0,0,0,0,
20200517OBHT0,20200517,HT,OB,B,66609,0,1,4,19,5,5,1,0,2,0,0,0,
20200517OBHT0,20200517,OB,HT,T,69045,1,0,21,106,26,25,6,1,9,0,1,1,
20200517OBHT0,20200517,OB,HT,T,76329,0,1,3,29,7,6,3,0,1,1,3,1,
20200517SSKT0,20200517,KT,SS,B,50040,1,0,18,98,24,23,6,0,4,1,2,1,
20200517SSKT0,20200517,SS,KT,T,60146,0,1,5,38,9,7,3,1,2,2,2,2,
20200517SSKT0,20200517,SS,KT,T,61457,0,1,3,9,3,3,0,0,1,0,0,0,
20200517SSKT0,20200517,SS,KT,T,62920,0,1,4,52,10,6,1,0,1,4,3,1,
20200517SSKT0,20200517,KT,SS,B,64029,0,1,3,11,4,4,2,0,1,0,0,0,
20200517SSKT0,20200517,SS,KT,T,67421,0,1,3,14,3,3,0,0,0,0,0,0,
20200517SSKT0,20200517,SS,KT,T,69439,1,0,3,24,6,4,4,0,0,1,2,2,
20200517SSKT0,20200517,KT,SS,B,75340,0,1,3,12,3,3,0,0,0,0,0,0,
20200517SSKT0,20200517,KT,SS,B,78517,0,1,3,13,3,3,0,0,0,0,0,0,
20200517SSKT0,20200517,SS,KT,T,99445,0,1,6,34,9,8,3,0,0,0,2,2,
20200517WOLG0,20200517,WO,LG,T,61268,0,1,2,18,5,5,3,0,1,0,1,1,
20200517WOLG0,20200517,LG,WO,B,63103,0,1,3,25,5,4,2,0,1,1,0,0,
20200517WOLG0,20200517,WO,LG,T,63342,0,1,1,5,1,1,0,0,0,0,0,0,
20200517WOLG0,20200517,WO,LG,T,65398,0,1,3,26,6,4,3,0,1,1,2,2,
20200517WOLG0,20200517,WO,LG,T,67391,0,1,3,13,4,4,2,0,0,0,1,1,
20200517WOLG0,20200517,WO,LG,T,69343,1,0,18,72,19,18,2,0,3,1,0,0,
20200517WOLG0,20200517,LG,WO,B,76455,1,0,12,87,23,20,13,1,4,2,5,5,
20200517WOLG0,20200517,LG,WO,B,79140,0,1,6,29,10,10,5,0,3,0,2,2,
20200517WOLG0,20200517,LG,WO,B,79825,0,1,6,32,9,9,3,2,1,0,2,2,
20200519HHKT0,20200519,HH,KT,T,60140,0,1,3,13,3,3,0,0,2,0,0,0,
20200519HHKT0,20200519,HH,KT,T,62611,0,1,9,64,19,17,11,1,1,2,6,6,
20200519HHKT0,20200519,HH,KT,T,63765,0,1,3,14,4,4,2,0,1,0,0,0,
20200519HHKT0,20200519,KT,HH,B,65060,0,1,4,16,4,4,0,0,2,0,0,0,
20200519HHKT0,20200519,KT,HH,B,66047,0,1,1,13,5,3,2,0,0,2,4,4,
20200519HHKT0,20200519,KT,HH,B,67008,0,1,3,15,5,4,1,1,1,1,1,1,
20200519HHKT0,20200519,KT,HH,B,69032,1,0,19,102,27,24,6,0,7,3,4,4,
20200519HHKT0,20200519,KT,HH,B,69068,0,1,0,12,3,3,4,1,0,0,2,2,
20200519HHKT0,20200519,HH,KT,T,77318,1,0,9,79,20,16,10,1,3,4,7,7,
20200519LGSS0,20200519,SS,LG,B,50404,1,0,15,104,27,23,10,3,1,4,10,10,
20200519LGSS0,20200519,SS,LG,B,60146,0,1,3,19,4,3,0,0,2,1,0,0,
20200519LGSS0,20200519,LG,SS,T,61101,1,0,18,99,26,24,8,1,6,1,4,4,
20200519LGSS0,20200519,SS,LG,B,61365,0,1,3,14,4,4,2,0,0,0,0,0,
20200519LGSS0,20200519,LG,SS,T,65117,0,1,5,22,5,5,2,1,0,0,1,1,
20200519LGSS0,20200519,SS,LG,B,67443,0,1,3,10,3,3,0,0,1,0,0,0,
20200519LGSS0,20200519,SS,LG,B,68403,0,1,3,17,4,4,1,0,1,0,0,0,
20200519LGSS0,20200519,LG,SS,T,73801,0,1,4,24,7,6,3,0,0,1,1,1,
20200519LTHT0,20200519,HT,LT,B,63628,0,1,1,9,3,3,2,0,0,0,0,0,
20200519LTHT0,20200519,HT,LT,B,63638,0,1,2,7,2,2,0,0,1,0,0,0,
20200519LTHT0,20200519,LT,HT,T,64718,0,1,6,30,9,8,2,0,2,1,0,0,
20200519LTHT0,20200519,HT,LT,B,65616,1,0,18,83,25,21,5,0,6,3,2,2,
20200519LTHT0,20200519,HT,LT,B,65643,0,1,3,11,3,3,0,0,3,0,0,0,
20200519LTHT0,20200519,HT,LT,B,65696,0,1,2,9,3,2,0,0,1,1,0,0,
20200519LTHT0,20200519,HT,LT,B,66630,0,1,1,4,1,1,0,0,1,0,0,0,
20200519LTHT0,20200519,LT,HT,T,69539,1,0,12,85,22,21,11,3,2,1,7,7,
20200519LTHT0,20200519,LT,HT,T,72523,0,1,3,28,8,3,1,0,0,4,2,2,
20200519LTHT0,20200519,LT,HT,T,78536,0,1,3,18,5,5,2,0,2,0,0,0,
20200519NCOB0,20200519,NC,OB,T,50912,1,0,15,115,25,19,4,0,5,6,0,0,
20200519NCOB0,20200519,OB,NC,B,62951,0,1,2,20,4,4,1,0,0,0,0,0,
20200519NCOB0,20200519,NC,OB,T,63959,0,1,2,13,4,2,2,0,0,1,0,0,
20200519NCOB0,20200519,NC,OB,T,63991,0,1,3,12,3,3,0,0,0,0,0,0,
20200519NCOB0,20200519,NC,OB,T,64995,0,1,1,16,3,1,0,0,0,2,2,2,
20200519NCOB0,20200519,OB,NC,B,66291,1,0,12,88,22,17,8,0,4,3,4,4,
20200519NCOB0,20200519,OB,NC,B,67263,0,1,6,40,10,8,2,0,1,2,0,0,
20200519NCOB0,20200519,OB,NC,B,67266,0,1,6,32,8,7,1,0,2,2,0,0,
20200519NCOB0,20200519,OB,NC,B,72447,0,1,1,8,3,3,1,0,0,0,1,1,
20200519NCOB0,20200519,NC,OB,T,76118,0,1,4,19,5,5,1,0,2,0,0,0,
20200519NCOB0,20200519,NC,OB,T,79358,0,1,2,25,6,6,5,0,1,0,2,2,
20200519SKWO0,20200519,SK,WO,T,50835,1,0,13,97,26,23,12,0,4,3,8,7,
20200519SKWO0,20200519,WO,SK,B,62360,0,1,10,41,10,9,1,0,3,1,0,0,
20200519SKWO0,20200519,SK,WO,T,64768,0,1,3,18,6,5,2,0,1,1,1,1,
20200519SKWO0,20200519,SK,WO,T,64893,0,1,5,17,5,5,1,0,1,0,0,0,
20200519SKWO0,20200519,WO,SK,B,65320,1,0,8,69,17,13,5,0,2,4,5,4,
20200519SKWO0,20200519,WO,SK,B,65398,0,1,3,7,3,3,0,0,0,0,0,0,
20200519SKWO0,20200519,SK,WO,T,66859,0,1,0,17,4,1,1,0,0,3,1,1,
